Restaurant ID,Restaurant Name,City,Locality,Cuisines,Rating text,Votes
18466059,Bistro 57,New Delhi,Netaji Subhash Place,"Fast Food, Beverages",Very Good,20
18361780,Calendar Khana Laao,New Delhi,Netaji Subhash Place,"North Indian, Chinese, Continental",Very Good,42
18208880,Chaayos,New Delhi,Netaji Subhash Place,"Cafe, Tea",Very Good,156
307620,Eleven Course,New Delhi,Netaji Subhash Place,"North Indian, Chinese, Italian, Mexican, Lebanese",Very Good,537
302242,Sinciti,New Delhi,Netaji Subhash Place,"North Indian, Chinese, Italian, Lebanese, Mexican",Very Good,277
310348,Admission Lounge,New Delhi,New Friends Colony,"North Indian, Continental, Chinese, Fast Food",Average,24
309680,Al Zaika,New Delhi,New Friends Colony,"North Indian, Mughlai",Average,8
1508,Angels in my Kitchen,New Delhi,New Friends Colony,"Bakery, Desserts, Fast Food",Average,88
18312565,Asian Curry,New Delhi,New Friends Colony,"Thai, Chinese",Average,5
311553,Chaska,New Delhi,New Friends Colony,"Fast Food, North Indian",Average,47
7720,Chik Chow,New Delhi,New Friends Colony,"North Indian, Mughlai, Chinese",Average,62
308332,Deep Sweet Corner,New Delhi,New Friends Colony,"North Indian, Fast Food, Chinese, Mithai",Average,16
306331,Deepika Khaitan's Cakes,New Delhi,New Friends Colony,"Bakery, Desserts",Average,4
18303863,Dhaba On Wheels,New Delhi,New Friends Colony,"North Indian, Mughlai",Average,15
212,Domino's Pizza,New Delhi,New Friends Colony,"Pizza, Fast Food",Average,95
304183,Evergreen Sweets,New Delhi,New Friends Colony,"North Indian, South Indian, Chinese, Mithai",Average,14
1915,Gopala,New Delhi,New Friends Colony,"Mithai, Street Food",Average,7
5901,Green Chick Chop,New Delhi,New Friends Colony,"Raw Meats, North Indian, Fast Food",Average,12
311824,Halal Pizza Fun,New Delhi,New Friends Colony,"Pizza, Fast Food",Average,7
18376488,Keventers,New Delhi,New Friends Colony,Beverages,Average,13
300013,Khan Chicken Biryani,New Delhi,New Friends Colony,North Indian,Average,9
181,McDonald's,New Delhi,New Friends Colony,"Fast Food, Burger",Average,127
18277019,Midnight Bites,New Delhi,New Friends Colony,"North Indian, Chinese, Fast Food",Average,10
7721,Moti Mahal Delux,New Delhi,New Friends Colony,"North Indian, Mughlai",Average,44
308334,MT Everest Food Corner,New Delhi,New Friends Colony,"North Indian, Chinese",Average,28
309675,Muradabad Ki Mashoor Sama Chicken Biryani,New Delhi,New Friends Colony,"Biryani, North Indian",Average,5
300020,New Laziz,New Delhi,New Friends Colony,"North Indian, Mughlai",Average,6
7717,Talab South Indian Restaurant,New Delhi,New Friends Colony,"South Indian, Chinese",Average,14
303547,Tipu Sultan Chicken Point,New Delhi,New Friends Colony,"Biryani, Mughlai",Average,27
18228903,Yo Wok,New Delhi,New Friends Colony,"Chinese, Japanese, Thai",Average,4
18428200,Zoet Desserts,New Delhi,New Friends Colony,"Bakery, Desserts",Average,8
18144480,Zooby's Kitchen,New Delhi,New Friends Colony,"North Indian, Mughlai, Chinese",Average,21
302945,Hotel Malabar,New Delhi,New Friends Colony,"Kerala, Biryani",Good,129
18471283,Hwealthcafe,New Delhi,New Friends Colony,"Cafe, Healthy Food, Continental",Good,29
18337892,Noorjahan,New Delhi,New Friends Colony,"North Indian, Mughlai, Chinese",Good,17
267,Pizza Hut Delivery,New Delhi,New Friends Colony,"Italian, Pizza, Fast Food",Good,189
18424893,Sushiya Express,New Delhi,New Friends Colony,"Sushi, Asian",Good,30
306526,Tuptakes,New Delhi,New Friends Colony,"Bakery, Desserts",Good,52
18133511,Annapurna Food Point,New Delhi,New Friends Colony,North Indian,Not rated,1
18456744,Arabian & Turkish CafÌ©,New Delhi,New Friends Colony,"Turkish, Arabian, Moroccan, Lebanese",Not rated,0
303559,Brij Palace Restaurant,New Delhi,New Friends Colony,North Indian,Not rated,2
18352261,Bruncheez,New Delhi,New Friends Colony,Fast Food,Not rated,2
310692,Buena Tierra,New Delhi,New Friends Colony,Bakery,Not rated,2
18313141,Cafe Coffee Day,New Delhi,New Friends Colony,Cafe,Not rated,2
312446,Chokoreto - The Cake Design Studio,New Delhi,New Friends Colony,"Bakery, Desserts",Not rated,1
18245296,Crazylicious Cakes N Desserts,New Delhi,New Friends Colony,"Bakery, Desserts",Not rated,2
18254540,Halal Pizza 'n' Joy,New Delhi,New Friends Colony,Pizza,Not rated,2
18354644,Shree Bhojnalaya,New Delhi,New Friends Colony,North Indian,Not rated,0
7684,Shree Laxmi Dhaba,New Delhi,New Friends Colony,North Indian,Not rated,3
18180047,Swaad Restaurant,New Delhi,New Friends Colony,"North Indian, Mughlai, Chinese",Not rated,2
18366586,The Bay Leaf,New Delhi,New Friends Colony,"Chinese, Indian",Not rated,1
112,Lotus Pond,New Delhi,New Friends Colony,"Chinese, Seafood, Asian",Very Good,391
1903,Cafe Turtle,New Delhi,Nizamuddin,"Cafe, Italian, Lebanese",Average,36
300710,Gulfam Kashmiri Wazwan,New Delhi,Nizamuddin,Mughlai,Average,38
308065,Kit Care Kabab Corner,New Delhi,Nizamuddin,"North Indian, Fast Food",Average,10
18441549,Liter Basar,New Delhi,Nizamuddin,Bakery,Average,7
3685,N. Iqbal Restaurant,New Delhi,Nizamuddin,"North Indian, Mughlai",Average,40
303599,Ghalib Kabab Corner,New Delhi,Nizamuddin,"Mughlai, Biryani",Good,251
462,Karim's,New Delhi,Nizamuddin,"Mughlai, North Indian",Good,360
18474567,Chick Fish Point,New Delhi,Nizamuddin,North Indian,Not rated,2
18434504,Monis Kada Hotel,New Delhi,Nizamuddin,Mughlai,Not rated,0
680,Comesum,New Delhi,Nizamuddin,"Fast Food, North Indian, South Indian",Poor,251
18222581,Lunch Express,New Delhi,Okhla Phase 1,North Indian,Average,27
18432628,Aloo Bhaji Restaurant,New Delhi,Okhla Phase 1,North Indian,Not rated,0
18357551,Chinese Corner,New Delhi,Okhla Phase 1,"Chinese, South Indian",Not rated,0
18360900,Gupta Bhojnalya,New Delhi,Okhla Phase 1,North Indian,Not rated,0
18358168,Sam's 22,New Delhi,Okhla Phase 1,"Fast Food, Beverages",Not rated,0
18472680,The Bakery,New Delhi,Okhla Phase 1,Bakery,Not rated,0
18409180,Twenty Four Seven,New Delhi,Okhla Phase 1,"Fast Food, North Indian",Not rated,0
18429188,Vishal Snacks,New Delhi,Okhla Phase 1,"North Indian, Chinese, South Indian",Not rated,0
310164,Chawla Dhaba,New Delhi,Okhla Phase 2,North Indian,Average,10
7712,Shri Gupta'z,New Delhi,Okhla Phase 2,"Mughlai, North Indian, Chinese",Average,18
18311948,The Golden Leaf,New Delhi,Okhla Phase 2,"North Indian, Fast Food",Average,6
7483,Red Moon Bakery,New Delhi,Okhla Phase 2,"Bakery, Desserts",Good,26
18355004,Cafe Point,New Delhi,Okhla Phase 2,"Fast Food, Beverages",Not rated,0
18291238,TLC Kitchen,New Delhi,Okhla Phase 2,Healthy Food,Not rated,2
18472436,Berco's,New Delhi,"Pacific Mall, Tagore Garden","Chinese, Thai",Average,5
9037,Bikano Chat Cafe,New Delhi,"Pacific Mall, Tagore Garden","North Indian, Street Food, South Indian, Fast Food, Chinese",Average,55
18391581,BonJuz,New Delhi,"Pacific Mall, Tagore Garden","Healthy Food, Juices",Average,8
7077,Cafe Coffee Day - The Lounge,New Delhi,"Pacific Mall, Tagore Garden",Cafe,Average,29
306586,Chicago Pizza,New Delhi,"Pacific Mall, Tagore Garden",Pizza,Average,69
306495,Domino's Pizza,New Delhi,"Pacific Mall, Tagore Garden","Pizza, Fast Food",Average,69
9061,Dosa Village,New Delhi,"Pacific Mall, Tagore Garden",South Indian,Average,36
18357946,Dunkin' Donuts,New Delhi,"Pacific Mall, Tagore Garden","Burger, Desserts, Fast Food",Average,36
308991,Gelato Italiano,New Delhi,"Pacific Mall, Tagore Garden","Ice Cream, Desserts",Average,18
7071,Gelato Vinto,New Delhi,"Pacific Mall, Tagore Garden","Desserts, Ice Cream",Average,17
18282040,Keventers,New Delhi,"Pacific Mall, Tagore Garden",Beverages,Average,19
8379,KFC,New Delhi,"Pacific Mall, Tagore Garden","American, Fast Food",Average,47
9040,Kings Kulfi,New Delhi,"Pacific Mall, Tagore Garden","Desserts, Ice Cream",Average,18
18367984,Mr. Sub,New Delhi,"Pacific Mall, Tagore Garden",Fast Food,Average,6
4455,Shanghai Moon,New Delhi,"Pacific Mall, Tagore Garden",Chinese,Average,71
4454,The Blue Tandoor,New Delhi,"Pacific Mall, Tagore Garden","North Indian, Mughlai",Average,46
4560,Costa Coffee,New Delhi,"Pacific Mall, Tagore Garden",Cafe,Good,53
4563,Giani's,New Delhi,"Pacific Mall, Tagore Garden","Ice Cream, Desserts",Good,51
5062,Hinglish - Cafe Beach Bar,New Delhi,"Pacific Mall, Tagore Garden","Continental, North Indian, Italian",Good,792
4568,Spaghetti Kitchen,New Delhi,"Pacific Mall, Tagore Garden",Italian,Good,601
4566,Subway,New Delhi,"Pacific Mall, Tagore Garden","American, Fast Food, Salad, Healthy Food",Good,65
18383434,Swiss Softy,New Delhi,"Pacific Mall, Tagore Garden","Ice Cream, Beverages",Good,31
308972,The Bubble Tea,New Delhi,"Pacific Mall, Tagore Garden",Beverages,Good,35
307560,Creambell & Chocoxess,New Delhi,"Pacific Mall, Tagore Garden","Ice Cream, Desserts",Not rated,0
18336478,Hang Out,New Delhi,"Pacific Mall, Tagore Garden","Italian, Continental, Fast Food, North Indian",Not rated,3
309004,Mx Corn,New Delhi,"Pacific Mall, Tagore Garden",Fast Food,Not rated,1
18492109,The Belgian Fries Company,New Delhi,"Pacific Mall, Tagore Garden","European, American, Street Food",Not rated,1
6283,Al-Sameer,New Delhi,Paharganj,"North Indian, Mughlai",Average,5
6356,Allure,New Delhi,Paharganj,"North Indian, Chinese, Finger Food",Average,6
18356800,BarShala,New Delhi,Paharganj,Finger Food,Average,14
18253103,Bikaner House,New Delhi,Paharganj,"North Indian, Street Food, Fast Food, Chinese, South Indian, Mithai",Average,4
304152,Cafe Coffee Day,New Delhi,Paharganj,Cafe,Average,16
18287392,Cafe CoffeeCo,New Delhi,Paharganj,Cafe,Average,21
3116,Cafe Festa,New Delhi,Paharganj,"Cafe, North Indian, Fast Food",Average,38
308620,Cheers Lounge Bar,New Delhi,Paharganj,"North Indian, Chinese",Average,8
300608,Chowmein Hut,New Delhi,Paharganj,Chinese,Average,4
302162,Club India Cafe & Restaurant,New Delhi,Paharganj,"North Indian, Fast Food, Chinese, Japanese, Asian, Italian",Average,32
308187,Domino's Pizza,New Delhi,Paharganj,"Pizza, Fast Food",Average,29
8292,Everest Bakery Cafe,New Delhi,Paharganj,"Cafe, Fast Food, Asian, Italian",Average,19
307114,Everest Kitchen,New Delhi,Paharganj,"North Indian, Chinese, Tibetan, Italian, Fast Food",Average,18
18408059,Exotic Rooftop Restaurant,New Delhi,Paharganj,"Chinese, Thai, Seafood, North Indian, Italian",Average,5
308614,Flavours,New Delhi,Paharganj,"North Indian, Chinese, South Indian",Average,11
304217,Gagan Assam Bengal Restaurant,New Delhi,Paharganj,"North Indian, Bengali",Average,7
302724,Gold Resto Bar,New Delhi,Paharganj,"North Indian, Chinese",Average,8
5799,Grand Madras Cafe,New Delhi,Paharganj,South Indian,Average,4
3117,Green Chilli,New Delhi,Paharganj,"North Indian, Chinese, Continental",Average,17
300639,Gurdev Punjabi Restaurant,New Delhi,Paharganj,North Indian,Average,8
18384879,Haji Irshad Biryani Centre,New Delhi,Paharganj,Biryani,Average,6
18481280,Hungerzz Grill,New Delhi,Paharganj,Fast Food,Average,4
300635,Janta Sweets,New Delhi,Paharganj,"Street Food, Mithai",Average,9
302159,Khosla Cafe,New Delhi,Paharganj,"North Indian, Chinese, Fast Food",Average,18
18204494,King Bar & Restaurant,New Delhi,Paharganj,"North Indian, Chinese, Continental",Average,10
305135,Le Fairway Restaurant & Bar,New Delhi,Paharganj,"North Indian, Continental",Average,17
302155,Madan Cafe & Restaurant,New Delhi,Paharganj,"North Indian, Chinese, Fast Food",Average,28
3119,Malhotra Restaurant,New Delhi,Paharganj,"North Indian, Chinese, Continental, Italian",Average,32
3254,Metropolis Bar,New Delhi,Paharganj,"Chinese, Continental, North Indian",Average,22
302272,Mikky Restaurant,New Delhi,Paharganj,North Indian,Average,18
300616,Mourya Sweets Chat Bhandar,New Delhi,Paharganj,"Fast Food, Chinese, Mithai, Street Food",Average,4
5796,My Bar & Restaurant,New Delhi,Paharganj,"North Indian, Chinese, Italian, Continental",Average,679
310595,My Love Restaurant & Bar,New Delhi,Paharganj,"North Indian, Mughlai, Chinese",Average,19
303788,Organic German Bakeshop - Brown Bread Bakery,New Delhi,Paharganj,"Fast Food, Continental, Italian, Bakery",Average,22
305490,Paankhuri Restaurant,New Delhi,Paharganj,North Indian,Average,5
300620,Pardeep Corner,New Delhi,Paharganj,North Indian,Average,25
18218076,Pehalwan Da Hotel,New Delhi,Paharganj,Mughlai,Average,6
308682,Pizza Hut Delivery,New Delhi,Paharganj,"Italian, Pizza, Fast Food",Average,26
18198465,Re Cafe,New Delhi,Paharganj,"Continental, Fast Food",Average,14
311879,Rumi Amritsari Naan,New Delhi,Paharganj,"North Indian, Chinese",Average,12
1888,Sagar Bar-Be Que,New Delhi,Paharganj,"North Indian, Mughlai",Average,37
301191,Satyam Rooftop Restaurant,New Delhi,Paharganj,"North Indian, Chinese, Fast Food",Average,9
6345,Sethi Restaurant,New Delhi,Paharganj,"North Indian, Mughlai",Average,8
18272388,Shri Bankey Bihari Samosa Wala,New Delhi,Paharganj,Street Food,Average,5
6355,Sonu South Indian Restaurant,New Delhi,Paharganj,"South Indian, North Indian",Average,8
300571,Southern Welcome Restaurant,New Delhi,Paharganj,"South Indian, North Indian",Average,7
302173,Swagat Dhaba,New Delhi,Paharganj,North Indian,Average,12
5801,Tadka 4986,New Delhi,Paharganj,"Chinese, Italian, North Indian",Average,37
18261165,The Drunkyard Cafe,New Delhi,Paharganj,"North Indian, Chinese, Continental, Thai",Average,8
302188,The Gem Bar & Restaurant,New Delhi,Paharganj,"Continental, North Indian, Chinese",Average,18
18017258,The Indian Grill Restaurant,New Delhi,Paharganj,"North Indian, Continental",Average,10
3094,True Blue,New Delhi,Paharganj,"North Indian, Mughlai, Chinese",Average,11
3118,U Like,New Delhi,Paharganj,North Indian,Average,16
6359,Vaga Bond,New Delhi,Paharganj,"North Indian, Chinese, Continental",Average,7
18252250,Vrinda Vaishno Dhaba,New Delhi,Paharganj,North Indian,Average,4
5949,White Heart Restro Bar,New Delhi,Paharganj,North Indian,Average,13
18409188,Haldiram Bhujiawala,New Delhi,Paharganj,"Street Food, North Indian, South Indian, Mithai",Good,27
5753,Maa Bhagwati,New Delhi,Paharganj,North Indian,Good,39
18354666,Cafe Brownie,New Delhi,Paharganj,"Cafe, Italian",Not rated,3
305025,Cafexpress,New Delhi,Paharganj,Beverages,Not rated,1
311468,Mauja Hi Mauja,New Delhi,Paharganj,Street Food,Not rated,1
18381669,Metro Bar & Family Restaurant,New Delhi,Paharganj,"North Indian, Chinese",Not rated,2
18273527,Bajaj Vaishno Dhaba,New Delhi,Paharganj,North Indian,Poor,16
6075,Sita Ram Diwan Chand,New Delhi,Paharganj,Street Food,Very Good,1317
306750,Aayush Food Plaza,New Delhi,Palam,"Chinese, Fast Food",Average,5
306739,Ankit Fast Food Corner,New Delhi,Palam,Chinese,Average,5
18312564,Da Pizza Corner,New Delhi,Palam,"Fast Food, Pizza",Average,7
306741,Mughal Zaika Chicken Point,New Delhi,Palam,"North Indian, Mughlai, Chinese",Average,4
9974,Nawab Restaurant,New Delhi,Palam,"North Indian, Mughlai",Average,7
300529,New Bikaner Sweets,New Delhi,Palam,"Street Food, Desserts",Average,10
312169,Pizza Yum,New Delhi,Palam,"Pizza, Fast Food",Average,8
301783,Radhika Sweets,New Delhi,Palam,"Desserts, Street Food",Average,5
9218,Satguru Di Hatti,New Delhi,Palam,North Indian,Average,6
301994,Sher-E-Punjab,New Delhi,Palam,North Indian,Average,5
306729,Shudh Vaishno Amritsari Naan,New Delhi,Palam,North Indian,Average,6
9207,Sumit Sweets,New Delhi,Palam,"Mithai, Street Food",Average,6
306743,Aggarwal Bikaner Wala,New Delhi,Palam,"Mithai, Street Food",Not rated,2
306733,Aggarwal Sweet Centre,New Delhi,Palam,North Indian,Not rated,2
302042,Aggarwal Sweet India,New Delhi,Palam,Mithai,Not rated,2
18231755,Aggarwal Sweets Centre,New Delhi,Palam,"Mithai, Street Food, North Indian, South Indian",Not rated,1
18228878,Aggarwal Sweets,New Delhi,Palam,North Indian,Not rated,0
302011,Anupama Snacks and Sweets Corner,New Delhi,Palam,Mithai,Not rated,1
18366001,Baba Ka Dhaba,New Delhi,Palam,North Indian,Not rated,0
18368020,Balaji Eating Point,New Delhi,Palam,North Indian,Not rated,1
301786,Bhagat Ji Sweets,New Delhi,Palam,Fast Food,Not rated,0
302221,Bikaner Sweet Corner,New Delhi,Palam,"Mithai, Street Food",Not rated,1
302175,Chavi Food Point,New Delhi,Palam,North Indian,Not rated,2
18431171,Cook & Connect,New Delhi,Palam,"North Indian, Mughlai, Chinese",Not rated,1
17989108,Dinesh Ka Mithila Dhaba,New Delhi,Palam,North Indian,Not rated,0
18449798,Domino's Pizza,New Delhi,Palam,"Pizza, Fast Food",Not rated,1
313287,Flavors Of London,New Delhi,Palam,"Desserts, Ice Cream, Fast Food",Not rated,1
312161,Flavours Of London,New Delhi,Palam,"Ice Cream, Bakery",Not rated,0
18368003,Foji Bhai Hotel,New Delhi,Palam,North Indian,Not rated,0
312153,Green Chilli,New Delhi,Palam,Chinese,Not rated,2
18449651,Hook N Cook,New Delhi,Palam,Chinese,Not rated,2
18431159,Hyderabadi & Muradabadi Chicken Corner,New Delhi,Palam,Mughlai,Not rated,1
18350870,It's Pizza Town,New Delhi,Palam,"Pizza, Fast Food",Not rated,1
302002,ITO Ke Mashoor Chole Bhature,New Delhi,Palam,Street Food,Not rated,1
312146,Janta Special Lassi Corner,New Delhi,Palam,Street Food,Not rated,3
18431173,Kairi The Royal Taste,New Delhi,Palam,"North Indian, South Indian, Chinese",Not rated,0
18372324,Kasba,New Delhi,Palam,Chinese,Not rated,0
18445631,Kayasthas Food Junction,New Delhi,Palam,"Chinese, Fast Food",Not rated,1
18431151,KGN Chicken Corner,New Delhi,Palam,Mughlai,Not rated,1
18378581,Maggi Point,New Delhi,Palam,"Chinese, North Indian",Not rated,0
18406823,Momozone,New Delhi,Palam,Fast Food,Not rated,0
301867,Munna Bakery,New Delhi,Palam,Bakery,Not rated,3
306657,N.S. Pizza Point,New Delhi,Palam,Pizza,Not rated,0
306747,Nand Bhai Chholey Bhature,New Delhi,Palam,Street Food,Not rated,1
18376478,New Lazeez Tandoor,New Delhi,Palam,"North Indian, Chinese",Not rated,2
301775,Pizza Day,New Delhi,Palam,"Pizza, Fast Food",Not rated,2
313012,Pizza Day,New Delhi,Palam,"Pizza, Fast Food",Not rated,2
18466429,Pritam Tiffin Service,New Delhi,Palam,North Indian,Not rated,0
18222029,Rana Sweets and Restaurant,New Delhi,Palam,"North Indian, Fast Food, Mithai",Not rated,1
302782,Rastogi Sweets & Caterers,New Delhi,Palam,"Mithai, Street Food",Not rated,1
18440259,Recipe Tadka,New Delhi,Palam,North Indian,Not rated,3
18369764,Sahi Pakde Hain,New Delhi,Palam,"North Indian, Mughlai, Chinese",Not rated,0
17989110,Sher e Punjab Rasoi,New Delhi,Palam,North Indian,Not rated,1
18369751,Shyam Rasoi,New Delhi,Palam,North Indian,Not rated,1
302046,Subhan Chicken Biryani,New Delhi,Palam,Biryani,Not rated,1
18431105,Surprise - Bakers & Bites,New Delhi,Palam,"Bakery, Fast Food",Not rated,0
18489651,The Night Rider,New Delhi,Palam,"North Indian, Chinese",Not rated,1
306749,Vikram Ji Snacks,New Delhi,Palam,Fast Food,Not rated,3
308128,Yadav Chaat Bhandar,New Delhi,Palam,Street Food,Not rated,1
306653,Yadav Ji Chholey Bhature,New Delhi,Palam,Street Food,Not rated,1
18433910,Burger King,New Delhi,"Palate of Delhi, Chanakyapuri","Burger, Fast Food",Average,10
18435287,Chaayos,New Delhi,"Palate of Delhi, Chanakyapuri","Cafe, Tea",Average,4
18433897,Berco's,New Delhi,"Palate of Delhi, Chanakyapuri","Chinese, Thai",Not rated,2
18435820,Chicago Pizza,New Delhi,"Palate of Delhi, Chanakyapuri",Pizza,Not rated,0
18435289,Domino's Pizza,New Delhi,"Palate of Delhi, Chanakyapuri","Pizza, Fast Food",Not rated,0
18438424,Dunkin' Donuts,New Delhi,"Palate of Delhi, Chanakyapuri","Burger, Desserts, Fast Food",Not rated,0
18435290,Keventers,New Delhi,"Palate of Delhi, Chanakyapuri",Beverages,Not rated,2
18433864,Khan Chacha,New Delhi,"Palate of Delhi, Chanakyapuri","Mughlai, North Indian",Not rated,1
18435829,Wow! Momo,New Delhi,"Palate of Delhi, Chanakyapuri","Chinese, Fast Food",Not rated,0
7618,Aalis Kathi Kabab,New Delhi,Panchsheel Park,"Fast Food, North Indian",Average,46
3637,Dill's Chawla Chik Inn,New Delhi,Panchsheel Park,"North Indian, Mughlai",Average,66
